case_id,domain,fault_family,fault_subtype,evaluation_role,detected,alarm_events
SIL-Sensors/waypoint-baro/TestCase_41_1104000040,SIL,Sensor,Barometer,fault_detection,False,0
SIL-Sensors/waypoint-baro/TestCase_42_1104000041,SIL,Sensor,Barometer,fault_detection,False,0
SIL-Sensors/waypoint-baro/TestCase_43_1104000042,SIL,Sensor,Barometer,fault_detection,False,0
SIL-Sensors/waypoint-baro/TestCase_44_1104000043,SIL,Sensor,Barometer,fault_detection,False,0
SIL-Sensors/waypoint-baro/TestCase_45_1104000044,SIL,Sensor,Barometer,fault_detection,False,0
SIL-Sensors/waypoint-baro/TestCase_46_1104000045,SIL,Sensor,Barometer,fault_detection,False,0
SIL-Sensors/waypoint-baro/TestCase_47_1104000046,SIL,Sensor,Barometer,fault_detection,False,0
SIL-Sensors/waypoint-baro/TestCase_48_1104000047,SIL,Sensor,Barometer,fault_detection,False,0
SIL-Sensors/waypoint-baro/TestCase_49_1104000048,SIL,Sensor,Barometer,fault_detection,False,0
SIL-Sensors/waypoint-baro/TestCase_50_1104000049,SIL,Sensor,Barometer,fault_detection,False,0
SIL-Sensors/waypoint-baro/TestCase_51_1104000050,SIL,Sensor,Barometer,fault_detection,False,0
SIL-Sensors/waypoint-baro/TestCase_52_1104000051,SIL,Sensor,Barometer,fault_detection,False,0
SIL-Sensors/waypoint-baro/TestCase_53_1104000052,SIL,Sensor,Barometer,fault_detection,False,0
SIL-Sensors/waypoint-baro/TestCase_54_1104000053,SIL,Sensor,Barometer,fault_detection,False,0
SIL-Sensors/waypoint-gyro/TestCase_129_1103000128,SIL,Sensor,Gyroscope,fault_detection,False,0
SIL-Sensors/waypoint-gyro/TestCase_130_1103000129,SIL,Sensor,Gyroscope,fault_detection,True,1
SIL-Sensors/waypoint-gyro/TestCase_28_1103000027,SIL,Sensor,Gyroscope,fault_detection,False,0
SIL-Sensors/waypoint-gyro/TestCase_29_1103000028,SIL,Sensor,Gyroscope,fault_detection,False,0
SIL-Sensors/waypoint-gyro/TestCase_30_1103000029,SIL,Sensor,Gyroscope,fault_detection,False,0
SIL-Sensors/waypoint-gyro/TestCase_31_1103000030,SIL,Sensor,Gyroscope,fault_detection,False,0
SIL-Sensors/waypoint-gyro/TestCase_32_1103000031,SIL,Sensor,Gyroscope,fault_detection,False,0
SIL-Sensors/waypoint-gyro/TestCase_33_1103000032,SIL,Sensor,Gyroscope,fault_detection,False,0
SIL-Sensors/waypoint-gyro/TestCase_34_1103000033,SIL,Sensor,Gyroscope,fault_detection,False,0
SIL-Sensors/waypoint-gyro/TestCase_35_1103000034,SIL,Sensor,Gyroscope,fault_detection,False,0
SIL-Sensors/waypoint-gyro/TestCase_36_1103000035,SIL,Sensor,Gyroscope,fault_detection,False,0
SIL-Sensors/waypoint-gyro/TestCase_37_1103000036,SIL,Sensor,Gyroscope,fault_detection,False,0
SIL-Sensors/waypoint-gyro/TestCase_38_1103000037,SIL,Sensor,Gyroscope,fault_detection,False,0
SIL-Sensors/waypoint-gyro/TestCase_39_1103000038,SIL,Sensor,Gyroscope,fault_detection,False,0
SIL-Sensors/waypoint-gyro/TestCase_40_1103000039,SIL,Sensor,Gyroscope,fault_detection,False,0
SIL-Sensors/waypoint-gyro/TestCase_41_1103000040,SIL,Sensor,Gyroscope,fault_detection,False,0
SIL-Sensors/waypoint-gyro/TestCase_42_1103000041,SIL,Sensor,Gyroscope,fault_detection,False,0
SIL-Sensors/waypoint-gyro/TestCase_43_1103000042,SIL,Sensor,Gyroscope,fault_detection,False,0
SIL-Sensors/waypoint-gyro/TestCase_44_1103000043,SIL,Sensor,Gyroscope,fault_detection,False,0
SIL-Sensors/waypoint-gyro/TestCase_45_1103000044,SIL,Sensor,Gyroscope,fault_detection,False,0
SIL-Sensors/waypoint-gyro/TestCase_46_1103000045,SIL,Sensor,Gyroscope,fault_detection,False,0
SIL-Sensors/waypoint-gyro/TestCase_47_1103000046,SIL,Sensor,Gyroscope,fault_detection,False,0
SIL-Sensors/waypoint-gyro/TestCase_48_1103000047,SIL,Sensor,Gyroscope,fault_detection,False,0
SIL-Sensors/waypoint-gyro/TestCase_49_1103000048,SIL,Sensor,Gyroscope,fault_detection,False,0
SIL-Sensors/waypoint-gyro/TestCase_50_1103000049,SIL,Sensor,Gyroscope,fault_detection,False,0
SIL-Sensors/waypoint-gyro/TestCase_51_1103000050,SIL,Sensor,Gyroscope,fault_detection,False,0
SIL-Sensors/waypoint-gyro/TestCase_52_1103000051,SIL,Sensor,Gyroscope,fault_detection,False,0
SIL-Sensors/waypoint-gyro/TestCase_53_1103000052,SIL,Sensor,Gyroscope,fault_detection,False,0
SIL-Sensors/waypoint-gyro/TestCase_54_1103000053,SIL,Sensor,Gyroscope,fault_detection,False,0
SIL-Sensors/waypoint-mag/TestCase_129_1105000128,SIL,Sensor,Unknown,fault_detection,False,0
SIL-Sensors/waypoint-mag/TestCase_130_1105000129,SIL,Sensor,Unknown,fault_detection,False,0
SIL-Sensors/waypoint-mag/TestCase_28_1105000027,SIL,Sensor,Unknown,fault_detection,False,0
SIL-Sensors/waypoint-mag/TestCase_29_1105000028,SIL,Sensor,Unknown,fault_detection,False,0
SIL-Sensors/waypoint-mag/TestCase_30_1105000029,SIL,Sensor,Unknown,fault_detection,False,0
SIL-Sensors/waypoint-mag/TestCase_31_1105000030,SIL,Sensor,Unknown,fault_detection,False,0
SIL-Sensors/waypoint-mag/TestCase_32_1105000031,SIL,Sensor,Unknown,fault_detection,False,0
SIL-Sensors/waypoint-mag/TestCase_33_1105000032,SIL,Sensor,Unknown,fault_detection,False,0
SIL-Sensors/waypoint-mag/TestCase_34_1105000033,SIL,Sensor,Unknown,fault_detection,False,0
SIL-Sensors/waypoint-mag/TestCase_35_1105000034,SIL,Sensor,Unknown,fault_detection,False,0
SIL-Sensors/waypoint-mag/TestCase_36_1105000035,SIL,Sensor,Unknown,fault_detection,False,0
SIL-Sensors/waypoint-mag/TestCase_37_1105000036,SIL,Sensor,Unknown,fault_detection,False,0
SIL-Sensors/waypoint-mag/TestCase_38_1105000037,SIL,Sensor,Unknown,fault_detection,False,0
SIL-Sensors/waypoint-mag/TestCase_39_1105000038,SIL,Sensor,Unknown,fault_detection,False,0
SIL-Sensors/waypoint-mag/TestCase_40_1105000039,SIL,Sensor,Unknown,fault_detection,False,0
SIL-Sensors/waypoint-mag/TestCase_41_1105000040,SIL,Sensor,Unknown,fault_detection,False,0
SIL-Sensors/waypoint-mag/TestCase_42_1105000041,SIL,Sensor,Unknown,fault_detection,False,0
SIL-Sensors/waypoint-mag/TestCase_43_1105000042,SIL,Sensor,Unknown,fault_detection,False,0
SIL-Sensors/waypoint-mag/TestCase_44_1105000043,SIL,Sensor,Unknown,fault_detection,False,0
SIL-Sensors/waypoint-mag/TestCase_45_1105000044,SIL,Sensor,Unknown,fault_detection,False,0
SIL-Sensors/waypoint-mag/TestCase_46_1105000045,SIL,Sensor,Unknown,fault_detection,False,0
SIL-Sensors/waypoint-mag/TestCase_47_1105000046,SIL,Sensor,Unknown,fault_detection,False,0
SIL-Sensors/waypoint-mag/TestCase_48_1105000047,SIL,Sensor,Unknown,fault_detection,False,0
SIL-Sensors/waypoint-mag/TestCase_49_1105000048,SIL,Sensor,Unknown,fault_detection,False,0
SIL-Sensors/waypoint-mag/TestCase_50_1105000049,SIL,Sensor,Unknown,fault_detection,False,0
SIL-Sensors/waypoint-mag/TestCase_51_1105000050,SIL,Sensor,Unknown,fault_detection,False,0
SIL-Sensors/waypoint-mag/TestCase_52_1105000051,SIL,Sensor,Unknown,fault_detection,False,0
SIL-Sensors/waypoint-mag/TestCase_53_1105000052,SIL,Sensor,Unknown,fault_detection,False,0
SIL-Sensors/waypoint-mag/TestCase_54_1105000053,SIL,Sensor,Unknown,fault_detection,False,0
SIL-Wind/SIL-Wind/acce-wind/TestCase_106_1414000105,SIL,Environment,Accelerometer,environment_robustness,False,0
SIL-Wind/SIL-Wind/acce-wind/TestCase_107_1414000106,SIL,Environment,Accelerometer,environment_robustness,False,0
SIL-Wind/SIL-Wind/acce-wind/TestCase_108_1414000107,SIL,Environment,Accelerometer,environment_robustness,False,0
SIL-Wind/SIL-Wind/acce-wind/TestCase_109_1414000108,SIL,Environment,Accelerometer,environment_robustness,False,0
SIL-Wind/SIL-Wind/acce-wind/TestCase_110_1414000109,SIL,Environment,Accelerometer,environment_robustness,False,0
SIL-Wind/SIL-Wind/acce-wind/TestCase_111_1414000110,SIL,Environment,Accelerometer,environment_robustness,False,0
SIL-Wind/SIL-Wind/acce-wind/TestCase_112_1414000111,SIL,Environment,Accelerometer,environment_robustness,False,0
SIL-Wind/SIL-Wind/acce-wind/TestCase_113_1414000112,SIL,Environment,Accelerometer,environment_robustness,False,0
SIL-Wind/SIL-Wind/acce-wind/TestCase_114_1414000113,SIL,Environment,Accelerometer,environment_robustness,False,0
SIL-Wind/SIL-Wind/acce-wind/TestCase_115_1414000114,SIL,Environment,Accelerometer,environment_robustness,False,0
SIL-Wind/SIL-Wind/acce-wind/TestCase_116_1414000115,SIL,Environment,Accelerometer,environment_robustness,False,0
SIL-Wind/SIL-Wind/acce-wind/TestCase_117_1414000116,SIL,Environment,Accelerometer,environment_robustness,False,0
SIL-Wind/SIL-Wind/acce-wind/TestCase_118_1414000117,SIL,Environment,Accelerometer,environment_robustness,False,0
SIL-Wind/SIL-Wind/acce-wind/TestCase_119_1414000118,SIL,Environment,Accelerometer,environment_robustness,False,0
SIL-Wind/SIL-Wind/acce-wind/TestCase_120_1414000119,SIL,Environment,Accelerometer,environment_robustness,False,0
SIL-Wind/SIL-Wind/acce-wind/TestCase_121_1414000120,SIL,Environment,Accelerometer,environment_robustness,False,0
SIL-Wind/SIL-Wind/acce-wind/TestCase_192_1415000191,SIL,Environment,Accelerometer,environment_robustness,False,0
SIL-Wind/SIL-Wind/acce-wind/TestCase_193_1415000192,SIL,Environment,Accelerometer,environment_robustness,False,0
SIL-Wind/SIL-Wind/acce-wind/TestCase_194_1415000193,SIL,Environment,Accelerometer,environment_robustness,False,0
SIL-Wind/SIL-Wind/acce-wind/TestCase_195_1415000194,SIL,Environment,Accelerometer,environment_robustness,False,0
SIL-Wind/SIL-Wind/acce-wind/TestCase_196_1415000195,SIL,Environment,Accelerometer,environment_robustness,False,0
SIL-Wind/SIL-Wind/acce-wind/TestCase_197_1415000196,SIL,Environment,Accelerometer,environment_robustness,False,0
SIL-Wind/SIL-Wind/acce-wind/TestCase_198_1415000197,SIL,Environment,Accelerometer,environment_robustness,False,0
SIL-Wind/SIL-Wind/acce-wind/TestCase_199_1415000198,SIL,Environment,Accelerometer,environment_robustness,False,0
SIL-Wind/SIL-Wind/acce-wind/TestCase_200_1415000199,SIL,Environment,Accelerometer,environment_robustness,False,0
SIL-Wind/SIL-Wind/acce-wind/TestCase_201_1415000200,SIL,Environment,Accelerometer,environment_robustness,False,0
SIL-Wind/SIL-Wind/acce-wind/TestCase_202_1415000201,SIL,Environment,Accelerometer,environment_robustness,False,0
SIL-Wind/SIL-Wind/acce-wind/TestCase_203_1415000202,SIL,Environment,Accelerometer,environment_robustness,False,0
SIL-Wind/SIL-Wind/acce-wind/TestCase_204_1415000203,SIL,Environment,Accelerometer,environment_robustness,False,0
SIL-Wind/SIL-Wind/acce-wind/TestCase_205_1415000204,SIL,Environment,Accelerometer,environment_robustness,False,0
SIL-Wind/SIL-Wind/acce-wind/TestCase_206_1415000205,SIL,Environment,Accelerometer,environment_robustness,False,0
SIL-Wind/SIL-Wind/acce-wind/TestCase_270_1416000269,SIL,Environment,Accelerometer,environment_robustness,False,0
SIL-Wind/SIL-Wind/acce-wind/TestCase_271_1416000270,SIL,Environment,Accelerometer,environment_robustness,False,0
SIL-Wind/SIL-Wind/acce-wind/TestCase_272_1416000271,SIL,Environment,Accelerometer,environment_robustness,False,0
SIL-Wind/SIL-Wind/acce-wind/TestCase_273_1416000272,SIL,Environment,Accelerometer,environment_robustness,False,0
SIL-Wind/SIL-Wind/acce-wind/TestCase_274_1416000273,SIL,Environment,Accelerometer,environment_robustness,False,0
SIL-Wind/SIL-Wind/acce-wind/TestCase_275_1416000274,SIL,Environment,Accelerometer,environment_robustness,False,0
SIL-Wind/SIL-Wind/acce-wind/TestCase_276_1416000275,SIL,Environment,Accelerometer,environment_robustness,False,0
SIL-Wind/SIL-Wind/acce-wind/TestCase_277_1416000276,SIL,Environment,Accelerometer,environment_robustness,False,0
SIL-Wind/SIL-Wind/acce-wind/TestCase_278_1416000277,SIL,Environment,Accelerometer,environment_robustness,False,0
SIL-Wind/SIL-Wind/acce-wind/TestCase_279_1416000278,SIL,Environment,Accelerometer,environment_robustness,False,0
SIL-Wind/SIL-Wind/acce-wind/TestCase_280_1416000279,SIL,Environment,Accelerometer,environment_robustness,False,0
SIL-Wind/SIL-Wind/acce-wind/TestCase_281_1416000280,SIL,Environment,Accelerometer,environment_robustness,False,0
SIL-Wind/SIL-Wind/acce-wind/TestCase_282_1416000281,SIL,Environment,Accelerometer,environment_robustness,False,0
SIL-Wind/SIL-Wind/acce-wind/TestCase_283_1416000282,SIL,Environment,Accelerometer,environment_robustness,False,0
SIL-Wind/SIL-Wind/acce-wind/TestCase_284_1416000283,SIL,Environment,Accelerometer,environment_robustness,False,0
SIL-Wind/SIL-Wind/acce-wind/TestCase_342_1417000341,SIL,Environment,Accelerometer,environment_robustness,False,0
SIL-Wind/SIL-Wind/acce-wind/TestCase_343_1417000342,SIL,Environment,Accelerometer,environment_robustness,False,0
SIL-Wind/SIL-Wind/acce-wind/TestCase_344_1417000343,SIL,Environment,Accelerometer,environment_robustness,False,0
SIL-Wind/SIL-Wind/acce-wind/TestCase_345_1417000344,SIL,Environment,Accelerometer,environment_robustness,False,0
SIL-Wind/SIL-Wind/acce-wind/TestCase_346_1417000345,SIL,Environment,Accelerometer,environment_robustness,False,0
SIL-Wind/SIL-Wind/acce-wind/TestCase_347_1417000346,SIL,Environment,Accelerometer,environment_robustness,False,0
SIL-Wind/SIL-Wind/acce-wind/TestCase_348_1417000347,SIL,Environment,Accelerometer,environment_robustness,False,0
SIL-Wind/SIL-Wind/acce-wind/TestCase_349_1417000348,SIL,Environment,Accelerometer,environment_robustness,False,0
SIL-Wind/SIL-Wind/acce-wind/TestCase_350_1417000349,SIL,Environment,Accelerometer,environment_robustness,False,0
SIL-Wind/SIL-Wind/acce-wind/TestCase_351_1417000350,SIL,Environment,Accelerometer,environment_robustness,False,0
SIL-Wind/SIL-Wind/acce-wind/TestCase_352_1417000351,SIL,Environment,Accelerometer,environment_robustness,False,0
SIL-Wind/SIL-Wind/acce-wind/TestCase_353_1417000352,SIL,Environment,Accelerometer,environment_robustness,False,0
SIL-Wind/SIL-Wind/acce-wind/TestCase_354_1417000353,SIL,Environment,Accelerometer,environment_robustness,False,0
SIL-Wind/SIL-Wind/acce-wind/TestCase_355_1417000354,SIL,Environment,Accelerometer,environment_robustness,False,0
SIL-Wind/SIL-Wind/acce-wind/TestCase_356_1417000355,SIL,Environment,Accelerometer,environment_robustness,False,0
SIL-Wind/SIL-Wind/acce-wind/TestCase_414_1418000413,SIL,Environment,Accelerometer,environment_robustness,False,0
SIL-Wind/SIL-Wind/acce-wind/TestCase_415_1418000414,SIL,Environment,Accelerometer,environment_robustness,False,0
SIL-Wind/SIL-Wind/acce-wind/TestCase_416_1418000415,SIL,Environment,Accelerometer,environment_robustness,False,0
SIL-Wind/SIL-Wind/acce-wind/TestCase_417_1418000416,SIL,Environment,Accelerometer,environment_robustness,False,0
SIL-Wind/SIL-Wind/acce-wind/TestCase_418_1418000417,SIL,Environment,Accelerometer,environment_robustness,False,0
SIL-Wind/SIL-Wind/acce-wind/TestCase_419_1418000418,SIL,Environment,Accelerometer,environment_robustness,False,0
SIL-Wind/SIL-Wind/acce-wind/TestCase_420_1418000419,SIL,Environment,Accelerometer,environment_robustness,False,0
SIL-Wind/SIL-Wind/acce-wind/TestCase_421_1418000420,SIL,Environment,Accelerometer,environment_robustness,False,0
SIL-Wind/SIL-Wind/acce-wind/TestCase_422_1418000421,SIL,Environment,Accelerometer,environment_robustness,False,0
SIL-Wind/SIL-Wind/acce-wind/TestCase_423_1418000422,SIL,Environment,Accelerometer,environment_robustness,False,0
SIL-Wind/SIL-Wind/acce-wind/TestCase_424_1418000423,SIL,Environment,Accelerometer,environment_robustness,False,0
SIL-Wind/SIL-Wind/acce-wind/TestCase_425_1418000424,SIL,Environment,Accelerometer,environment_robustness,False,0
SIL-Wind/SIL-Wind/acce-wind/TestCase_426_1418000425,SIL,Environment,Accelerometer,environment_robustness,False,0
SIL-Wind/SIL-Wind/acce-wind/TestCase_427_1418000426,SIL,Environment,Accelerometer,environment_robustness,False,0
SIL-Wind/SIL-Wind/acce-wind/TestCase_428_1418000427,SIL,Environment,Accelerometer,environment_robustness,False,0
SIL-Wind/SIL-Wind/circling-wind/TestCase_164_1315000163,SIL,Environment,Wind,environment_robustness,False,0
SIL-Wind/SIL-Wind/circling-wind/TestCase_165_1315000164,SIL,Environment,Wind,environment_robustness,False,0
SIL-Wind/SIL-Wind/circling-wind/TestCase_166_1315000165,SIL,Environment,Wind,environment_robustness,False,0
SIL-Wind/SIL-Wind/circling-wind/TestCase_167_1315000166,SIL,Environment,Wind,environment_robustness,False,0
SIL-Wind/SIL-Wind/circling-wind/TestCase_168_1315000167,SIL,Environment,Wind,environment_robustness,False,0
SIL-Wind/SIL-Wind/circling-wind/TestCase_169_1315000168,SIL,Environment,Wind,environment_robustness,False,0
SIL-Wind/SIL-Wind/circling-wind/TestCase_170_1315000169,SIL,Environment,Wind,environment_robustness,False,0
SIL-Wind/SIL-Wind/circling-wind/TestCase_171_1315000170,SIL,Environment,Wind,environment_robustness,False,0
SIL-Wind/SIL-Wind/circling-wind/TestCase_172_1315000171,SIL,Environment,Wind,environment_robustness,False,0
SIL-Wind/SIL-Wind/circling-wind/TestCase_173_1315000172,SIL,Environment,Wind,environment_robustness,False,0
SIL-Wind/SIL-Wind/circling-wind/TestCase_174_1315000173,SIL,Environment,Wind,environment_robustness,False,0
SIL-Wind/SIL-Wind/circling-wind/TestCase_175_1315000174,SIL,Environment,Wind,environment_robustness,False,0
SIL-Wind/SIL-Wind/circling-wind/TestCase_176_1315000175,SIL,Environment,Wind,environment_robustness,False,0
SIL-Wind/SIL-Wind/circling-wind/TestCase_244_1316000243,SIL,Environment,Wind,environment_robustness,False,0
SIL-Wind/SIL-Wind/circling-wind/TestCase_245_1316000244,SIL,Environment,Wind,environment_robustness,False,0
SIL-Wind/SIL-Wind/circling-wind/TestCase_246_1316000245,SIL,Environment,Wind,environment_robustness,False,0
SIL-Wind/SIL-Wind/circling-wind/TestCase_247_1316000246,SIL,Environment,Wind,environment_robustness,False,0
SIL-Wind/SIL-Wind/circling-wind/TestCase_248_1316000247,SIL,Environment,Wind,environment_robustness,False,0
SIL-Wind/SIL-Wind/circling-wind/TestCase_249_1316000248,SIL,Environment,Wind,environment_robustness,False,0
SIL-Wind/SIL-Wind/circling-wind/TestCase_250_1316000249,SIL,Environment,Wind,environment_robustness,False,0
SIL-Wind/SIL-Wind/circling-wind/TestCase_251_1316000250,SIL,Environment,Wind,environment_robustness,False,0
SIL-Wind/SIL-Wind/circling-wind/TestCase_252_1316000251,SIL,Environment,Wind,environment_robustness,False,0
SIL-Wind/SIL-Wind/circling-wind/TestCase_253_1316000252,SIL,Environment,Wind,environment_robustness,False,0
SIL-Wind/SIL-Wind/circling-wind/TestCase_254_1316000253,SIL,Environment,Wind,environment_robustness,False,0
SIL-Wind/SIL-Wind/circling-wind/TestCase_318_1317000317,SIL,Environment,Wind,environment_robustness,False,0
SIL-Wind/SIL-Wind/circling-wind/TestCase_319_1317000318,SIL,Environment,Wind,environment_robustness,False,0
SIL-Wind/SIL-Wind/circling-wind/TestCase_320_1317000319,SIL,Environment,Wind,environment_robustness,False,0
SIL-Wind/SIL-Wind/circling-wind/TestCase_321_1317000320,SIL,Environment,Wind,environment_robustness,False,0
SIL-Wind/SIL-Wind/circling-wind/TestCase_322_1317000321,SIL,Environment,Wind,environment_robustness,False,0
SIL-Wind/SIL-Wind/circling-wind/TestCase_323_1317000322,SIL,Environment,Wind,environment_robustness,False,0
SIL-Wind/SIL-Wind/circling-wind/TestCase_324_1317000323,SIL,Environment,Wind,environment_robustness,False,0
SIL-Wind/SIL-Wind/circling-wind/TestCase_325_1317000324,SIL,Environment,Wind,environment_robustness,False,0
SIL-Wind/SIL-Wind/circling-wind/TestCase_326_1317000325,SIL,Environment,Wind,environment_robustness,False,0
SIL-Wind/SIL-Wind/circling-wind/TestCase_390_1318000389,SIL,Environment,Wind,environment_robustness,False,0
SIL-Wind/SIL-Wind/circling-wind/TestCase_391_1318000390,SIL,Environment,Wind,environment_robustness,False,0
SIL-Wind/SIL-Wind/circling-wind/TestCase_392_1318000391,SIL,Environment,Wind,environment_robustness,False,0
SIL-Wind/SIL-Wind/circling-wind/TestCase_393_1318000392,SIL,Environment,Wind,environment_robustness,False,0
SIL-Wind/SIL-Wind/circling-wind/TestCase_394_1318000393,SIL,Environment,Wind,environment_robustness,False,0
SIL-Wind/SIL-Wind/circling-wind/TestCase_395_1318000394,SIL,Environment,Wind,environment_robustness,False,0
SIL-Wind/SIL-Wind/circling-wind/TestCase_396_1318000395,SIL,Environment,Wind,environment_robustness,False,0
SIL-Wind/SIL-Wind/circling-wind/TestCase_397_1318000396,SIL,Environment,Wind,environment_robustness,False,0
SIL-Wind/SIL-Wind/circling-wind/TestCase_398_1318000397,SIL,Environment,Wind,environment_robustness,False,0
SIL-Wind/SIL-Wind/circling-wind/TestCase_55_1314000054,SIL,Environment,Wind,environment_robustness,False,0
SIL-Wind/SIL-Wind/circling-wind/TestCase_56_1314000055,SIL,Environment,Wind,environment_robustness,False,0
SIL-Wind/SIL-Wind/circling-wind/TestCase_57_1314000056,SIL,Environment,Wind,environment_robustness,False,0
SIL-Wind/SIL-Wind/circling-wind/TestCase_58_1314000057,SIL,Environment,Wind,environment_robustness,False,0
SIL-Wind/SIL-Wind/circling-wind/TestCase_59_1314000058,SIL,Environment,Wind,environment_robustness,False,0
SIL-Wind/SIL-Wind/circling-wind/TestCase_60_1314000059,SIL,Environment,Wind,environment_robustness,False,0
SIL-Wind/SIL-Wind/circling-wind/TestCase_61_1314000060,SIL,Environment,Wind,environment_robustness,False,0
SIL-Wind/SIL-Wind/circling-wind/TestCase_62_1314000061,SIL,Environment,Wind,environment_robustness,False,0
SIL-Wind/SIL-Wind/circling-wind/TestCase_63_1314000062,SIL,Environment,Wind,environment_robustness,False,1
